tiempo,Ti_ae,Ti_bm,Ti_ca,Ti_za,Ti,To_esolmet
2019-06-15 17:40:00,27.556177065826038,27.699002573244037,28.048912610993966,27.77778887526201,26.81383225,27.84
2019-06-15 17:50:00,27.53157628899179,27.665670398388013,28.016337938069558,27.754184449363446,26.753263,27.89
2019-06-15 18:00:00,27.50430730842465,27.625818292292056,27.990187126819038,27.72296468958604,26.71472942,27.75
2019-06-15 18:10:00,27.469179019029017,27.5796097871834,27.96209688789455,27.68054300188412,26.67619584,27.53
2019-06-15 18:20:00,27.462161205422788,27.552839307953683,27.924673502237486,27.668051311551622,26.63766226,27.57
2019-06-15 18:30:00,27.46847697702823,27.540113497623828,27.91240608291969,27.68074308965097,26.59912868,27.61
2019-06-15 18:40:00,27.46038561147284,27.52245358713066,27.92029208489072,27.68257227750544,26.5605951,27.46
2019-06-15 18:50:00,27.459240339699324,27.507006185298906,27.93900649646697,27.68260677291465,26.9205495,27.47
2019-06-15 19:00:00,27.448142571693783,27.475886000066623,27.955352694329466,27.678251948546986,26.66269755,27.44
2019-06-15 19:10:00,27.396033290678144,27.42441003293652,27.930036708202664,27.601154061313327,26.4048456,27.2
2019-06-15 19:20:00,27.310290970764516,27.37060753054988,27.819297043022427,27.509269013592967,26.4452251,27.18
2019-06-15 19:30:00,27.24605866421856,27.3288484593785,27.754001258969137,27.44345821762588,26.446571083333332,27.0
2019-06-15 19:40:00,27.18456350853189,27.281484180919172,27.69866177137191,27.396488324656247,26.447917066666665,26.75
2019-06-15 19:50:00,27.12459383571372,27.229847793847856,27.644123391129853,27.347177881801986,26.44926305,26.54
2019-06-15 20:00:00,27.07176432512493,27.18923475008164,27.593406050322102,27.30378770127621,26.45060903333333,26.45
2019-06-15 20:10:00,27.017035877070175,27.15239788983308,27.545437019902664,27.264118129289,26.451955016666666,26.42
2019-06-15 20:20:00,26.975566433501378,27.12176641682893,27.500149666506893,27.230929440487362,26.453301,26.43
2019-06-15 20:30:00,26.923242323324533,27.08222671924861,27.46010185357032,27.19102414125116,26.447917066666665,26.21
2019-06-15 20:40:00,26.85591905791565,27.035465473499585,27.41269021433947,27.146278543180212,26.44253313333333,26.07
2019-06-15 20:50:00,26.792842385984176,27.001780182951087,27.35437581722405,27.102700688162198,26.437149199999997,26.13
2019-06-15 21:00:00,26.75214383673069,26.971490135203524,27.3023181798647,27.062893676384963,26.084117000000006,26.1
2019-06-15 21:10:00,26.670542594638015,26.94042534604988,27.266703515433807,27.01472126111977,25.7310848,26.11
2019-06-15 21:20:00,26.33049402465898,26.786566005893306,27.170165978213145,26.84077377821559,25.50322905,24.3
2019-06-15 21:30:00,25.993646246215697,26.6032082254204,26.861470442025148,26.68376234807155,25.2753733,23.55
2019-06-15 21:40:00,25.814947764353853,26.472990473750723,26.5069019274755,26.55813566784748,25.04751755,23.51
2019-06-15 21:50:00,25.790051831681108,26.39864830731261,26.230939051776193,26.44726252276319,24.819661800000002,23.22
2019-06-15 22:00:00,25.408970208885933,26.24355585778497,26.13555028561564,26.255093919562558,24.59180605,22.55
2019-06-15 22:10:00,25.44733710425744,26.14380311008204,25.84434928665325,26.155184888678786,24.3639503,22.04
2019-06-15 22:20:00,25.44044103246376,26.11903293734549,25.746375052494926,26.124804342204623,24.364444742857145,22.03
2019-06-15 22:30:00,25.51552116716249,26.11588942581159,25.848578136139878,26.14219334975453,24.364939185714285,22.2
2019-06-15 22:40:00,25.562506509676066,26.102374771390465,25.994090293411425,26.11137071083052,24.36543362857143,22.39
2019-06-15 22:50:00,25.514130459702173,26.08036101131793,25.9791386094402,26.07249800195059,24.36592807142857,22.57
2019-06-15 23:00:00,25.38413649540125,26.03264249691811,25.949430125869064,26.01398314513285,24.366422514285716,22.47
2019-06-15 23:10:00,25.49505470234526,25.97934932929114,25.939916008964246,25.99648610888032,24.366916957142855,22.17
2019-06-15 23:20:00,25.3150376432346,25.902082679832287,25.88371470340957,25.90889321800901,24.367411399999998,22.03
2019-06-15 23:30:00,25.39745587678652,25.85870716680772,25.86288383491377,25.843600416143907,24.367905842857148,22.1
2019-06-15 23:40:00,25.23988513784349,25.816696298919677,25.769163341804965,25.807910937905984,24.368400285714287,22.2
2019-06-15 23:50:00,25.080872473315306,25.77953632657532,25.790480579365592,25.742467702129016,24.36889472857143,22.21
2019-06-22 00:10:00,27.216888532943592,27.476845421561013,27.4967164624058,27.35885041983015,27.6312287,23.66
2019-06-22 00:20:00,27.070316558298373,27.365694505741345,27.448863800164084,27.242482416838694,27.4731718,23.1
2019-06-22 00:30:00,27.03603125347012,27.27970381398533,27.28248465347043,27.13556273476799,27.364724,22.89
2019-06-22 00:40:00,26.855324169841037,27.24429701450343,27.17055496117884,27.076327579915766,27.520473499999998,23.28
2019-06-22 00:50:00,26.81825495499695,27.221754478746682,27.13579796200825,27.060532576235946,27.495092100000004,23.47
2019-06-22 01:00:00,26.78826695636489,27.193283583222122,27.10967355830259,27.02815530771256,27.5193198,23.54
2019-06-22 01:10:00,26.451938021936012,27.163294699512445,27.090205803293166,26.90691288034227,27.6289213,23.85
2019-06-22 01:20:00,26.274249695923572,27.1260526161591,26.896638574246484,26.817617919060012,27.4131794,24.08
2019-06-22 01:30:00,26.282282236001617,27.07889631896301,26.70641058529312,26.76651204967493,27.099372999999996,23.99
2019-06-22 01:40:00,26.33034925904798,27.03349951329474,26.693560738715664,26.75330436267723,27.1074489,23.72
2019-06-22 01:50:00,26.306715924521995,26.89766696158584,26.74118206218374,26.63557732762469,27.0774527,23.54
2019-06-22 02:00:00,25.678856972860235,26.713567671781174,26.57573083688482,26.42576570563867,27.0013085,22.58
2019-06-22 02:10:00,25.38245506918575,26.54932121362297,26.05209289797019,26.22239117828289,26.78556660000001,21.33
2019-06-22 02:20:00,25.534741829971644,26.30478844136377,25.808378815373448,26.14782794510169,26.5006027,19.75
2019-06-22 02:30:00,24.88550123221025,26.06078394623156,25.685607063724323,25.989120707146093,26.299858899999997,19.35
2019-06-22 02:40:00,24.387305850565077,25.858981150808397,25.540629483376694,25.709638230127872,26.1475705,18.62
2019-06-22 02:50:00,24.41985728930515,25.856354483408328,25.203165952984833,25.628504831853977,26.0483523,18.53
2019-06-22 03:00:00,24.771551439378072,25.86031546258317,25.17160659653657,25.70909407595747,25.7091645,18.49
2019-06-22 03:10:00,24.64441538532865,25.801620417015094,25.33103163235517,25.629348422398852,25.8683751,18.38
2019-06-22 03:20:00,24.718634123204602,25.77811274588685,25.26729139676198,25.57308110751733,25.6999349,18.49
2019-06-22 03:30:00,24.766197852319788,25.71287533282241,25.262646259683148,25.55276300376573,25.5141892,18.33
2019-06-22 03:40:00,24.47406787100213,25.606212743919762,25.27656580343429,25.459769599675997,25.3607471,18.25
2019-06-22 03:50:00,24.546173404453587,25.527600437732872,25.07780141410553,25.380416693520107,25.3019084,18.25
2019-06-22 04:00:00,24.406956035483926,25.393672830754838,25.05877558519155,25.290522663879965,25.2696048,18.24
2019-06-22 04:10:00,24.70430346195984,25.32410189389645,24.90113121532086,25.13935900503553,25.045787,18.34
2019-06-22 04:20:00,24.367031127053977,25.26926959090048,24.52582655056548,25.017660930194758,24.8531191,18.3
2019-06-22 04:30:00,24.567471945385986,25.270398486838666,24.30716869577321,25.0283426553015,24.9361855,18.23
2019-06-22 04:40:00,24.4990935797096,25.234902108258233,24.44817002924067,25.00682422657558,24.8750394,18.24
2019-06-22 04:50:00,24.33114761483283,25.20862222346511,24.58692740688577,24.99947069680027,24.8138933,18.38
2019-06-22 05:00:00,24.14331693394383,25.18389819666451,24.66280754194355,24.952208963472987,24.916572600000002,18.43
2019-06-22 05:10:00,23.958961238479592,25.113743403853345,24.67124760512159,24.827851988259173,24.877346799999998,18.44
2019-06-22 05:20:00,23.655568266329517,25.04622793711779,24.56693059748101,24.671844215003404,24.9361855,18.6
2019-06-22 05:30:00,23.77701925915976,25.031621604200488,24.391776421789388,24.719251935394016,24.838120999999997,18.64
2019-06-22 05:40:00,23.71776845797736,24.98782000847692,24.404250264662572,24.63402003701076,24.8623487,18.55
2019-06-22 05:50:00,23.636114265582126,24.95444146273877,24.37761696445323,24.551619288899683,24.9811798,18.83
2019-06-22 06:00:00,23.37688881558424,24.921746698704442,24.308913087821487,24.43574642812265,24.780435999999998,18.74
2019-06-22 06:10:00,23.47269913513379,24.851777468455968,24.184698016250824,24.40515553502881,24.771206399999997,18.6
2019-06-22 06:20:00,23.50479959922779,24.7861179716673,24.155555213367723,24.43344560608168,24.525468300000004,18.31
2019-06-22 06:30:00,23.369739927735647,24.70187200604839,24.14872451569623,24.37782892678477,24.4354797,18.19
2019-06-22 06:40:00,23.271884518972467,24.646363883017425,24.037548282218147,24.29557542913141,24.4124057,18.23
2019-06-22 06:50:00,23.247877873922924,24.60051311236364,23.94889262501721,24.256992412194005,24.351259600000002,18.13
2019-06-22 07:00:00,23.214568615939044,24.575083980860892,23.91344194312759,24.235698583182998,24.3847169,18.09
2019-06-22 07:10:00,23.23978451093548,24.591110829517433,23.88190015522619,24.2534988663718,24.3847169,18.33
2019-06-22 07:20:00,23.17241198969992,24.60977158488801,23.89737609408133,24.23857173526321,24.4597074,18.51
2019-06-22 07:30:00,23.144108066842488,24.627648746089807,23.886676362793487,24.22564317036911,24.3362615,18.66
2019-06-22 07:40:00,23.177343983155108,24.62612923590537,23.88960949609088,24.24064750424054,24.47355180000001,18.58
2019-06-22 07:50:00,23.241193071865396,24.633584317724253,23.904062773006515,24.284089463565827,24.3016505,18.58
2019-06-22 08:00:00,23.272453021039386,24.66806791023002,23.93945202723909,24.32351931550264,24.4574,18.92
2019-06-22 08:10:00,23.389765710802717,24.73153771468869,23.97971356883349,24.39236545878632,24.3281856,19.34
2019-06-22 08:20:00,23.45352551504823,24.756143833569265,24.074972092358195,24.432246320020226,24.3131875,19.53
2019-06-22 08:30:00,23.486396965870558,24.76978324615624,24.14627523054985,24.422315234099663,24.3570281,19.91
2019-06-22 08:40:00,23.564375108922054,24.778806039309,24.17888939220563,24.422963577573533,24.3431837,20.14
2019-06-22 08:50:00,23.670796487253998,24.76670294262545,24.202887861398768,24.41760218552078,24.4089446,19.94
2019-06-22 09:00:00,23.66565154832108,24.81667786505487,24.13115955085229,24.48572000077379,24.436633399999998,20.35
2019-06-22 09:10:00,23.78661377701521,24.85996952894061,24.196074496969985,24.516117521149834,24.5693089,20.24
2019-06-22 09:20:00,23.82165586520492,24.913433186184374,24.247552851541723,24.570681288474088,24.6293013,20.55
2019-06-22 09:30:00,23.8965650048421,24.97177340860601,24.298703463865362,24.62361013266064,24.668527100000002,20.75
2019-06-22 09:40:00,23.953444752277452,25.03977891951487,24.366115287175464,24.698372634033863,24.7677453,20.98
2019-06-22 09:50:00,24.031237772868145,25.15754998856637,24.425760284253393,24.822821455218854,24.8508117,21.52
2019-06-22 10:00:00,24.17717288175663,25.39598954482329,24.56134664351176,25.00045855515592,24.958105800000002,22.88
2019-06-22 10:10:00,24.356696553776196,25.585404982233058,24.822114363650122,25.190542628811606,25.0469407,23.14
2019-06-22 10:20:00,24.541710364152216,25.755227078094677,25.07013111015866,25.31513260062437,25.1023183,23.96
2019-06-22 10:30:00,24.733783724941247,25.92777162824833,25.253838119793958,25.483668441141983,25.1392367,24.51
2019-06-22 10:40:00,24.928226325470057,26.077958845150558,25.432728425746394,25.602418936826574,25.334212,25.26
2019-06-22 10:50:00,25.075024159858017,26.192719496982164,25.58203550145141,25.746982421833376,25.493422600000002,25.18
2019-06-22 11:00:00,25.12686933360661,26.24349093633533,25.706553118367893,25.859882130807144,25.5545687,24.7
2019-06-22 11:10:00,25.146057385508517,26.27588095495417,25.77677806497593,25.90482123251423,25.6814757,24.68
2019-06-22 11:20:00,25.26730004873429,26.34463213696425,25.79473942919024,25.97414594058559,25.8049216,25.4
2019-06-22 11:30:00,25.43921729151986,26.45603225929684,25.884029161878185,26.12411313527945,25.9122157,26.35
2019-06-22 11:40:00,25.738428276792124,26.559540540303626,26.036727901164017,26.228243496539893,26.1014225,26.76
2019-06-22 11:50:00,25.863756878815842,26.605810964598714,26.2207443359545,26.31688012618956,26.092192899999997,26.08
2019-06-22 12:00:00,25.791207873153052,26.61848046504829,26.302554172317038,26.34118266518864,26.07027260000001,25.38
2019-06-22 12:10:00,25.81094246938829,26.67699347079125,26.26162661170575,26.43167605503956,26.0910392,25.07
2019-06-22 12:20:00,25.910815612692648,26.780625959214806,26.29080094406333,26.56103687813457,26.1856426,25.29
2019-06-22 12:30:00,26.05221314946756,26.865289671665803,26.37949477007199,26.679392078438802,26.328701399999996,25.65
2019-06-22 12:40:00,26.23254394354669,26.969723600506693,26.48211128610839,26.80908609755415,26.4267659,25.94
2019-06-22 12:50:00,26.395277585655013,27.09852713781293,26.63225313567515,26.93643431679648,26.6275097,26.18
2019-06-22 13:00:00,26.55980649686556,27.228103548362732,26.791913108163147,27.06209851337378,26.6875021,26.55
2019-06-22 13:10:00,26.680121208141323,27.31661795038093,26.962485142124162,27.166382666494364,26.838636800000003,26.52
2019-06-22 13:20:00,26.732693166339804,27.366178372022446,27.092537737856585,27.238188799319385,26.943623499999998,26.08
2019-06-22 13:30:00,26.65666776171109,27.38342928623768,27.155443806744362,27.234787039369465,27.0543787,25.58
2019-06-22 13:40:00,26.735033658769012,27.44916817187335,27.10300576030093,27.29027825392744,27.052071299999998,26.11
2019-06-22 13:50:00,26.925713857112374,27.57144381753711,27.136232325583464,27.42489648592207,27.190515299999998,26.65
2019-06-22 14:00:00,27.05609395780404,27.66988627489737,27.318526542234483,27.540027026752853,27.2885798,26.78
2019-06-22 14:10:00,27.25819151829793,27.775847095073967,27.456101396884108,27.63200919250903,27.361262899999996,27.79
2019-06-22 14:20:00,27.36461712230917,27.878056611523657,27.603647875165272,27.7506419569518,27.386644300000004,27.76
2019-06-22 14:30:00,27.428774284329105,27.951643115973678,27.75527280075432,27.85400304632873,27.5700826,27.93
2019-06-22 14:40:00,27.58141467631145,28.04066968337263,27.84736336504054,27.925130782477325,27.643919399999994,28.76
2019-06-22 14:50:00,27.70513075016543,28.103938813204635,27.96510678671289,27.9986621058616,27.646226799999997,28.56
2019-06-22 15:00:00,27.683484543214025,28.115106553185072,28.07640691890612,28.01323385705156,27.725832099999998,27.88
2019-06-22 15:10:00,27.69474717957245,28.1403076878194,28.078529229193553,28.056995044611803,27.801976300000003,27.95
2019-06-22 15:20:00,27.72953494416711,28.167993741111907,28.09425753413331,28.10071078909078,27.800822600000004,28.26
2019-06-22 15:30:00,27.79317477771707,28.18923946535206,28.14388303968521,28.141595196531163,27.8446632,28.09
2019-06-22 15:40:00,27.87971715296576,28.23967526373363,28.179236029916506,28.20510815337851,27.902348200000002,28.39
2019-06-22 15:50:00,27.87879686972315,28.26019989890402,28.24440485744668,28.23404660607673,27.964647999999997,27.8
2019-06-22 16:00:00,27.949531116792755,28.32044253379376,28.28083503525351,28.29178298818685,27.8642761,29.14
2019-06-22 16:10:00,27.94016730364892,28.29124234669878,28.36761215305468,28.23969324408398,27.8412021,28.36
2019-06-22 16:20:00,27.906632363415433,28.23248026315987,28.39106781942451,28.20389972539165,27.8342799,27.8
2019-06-22 16:30:00,27.8698905490309,28.182695038817805,28.334027191447372,28.184218210776482,27.8319725,27.29
2019-06-22 16:40:00,27.85823836854989,28.13092518346917,28.294638482216488,28.15737289076177,27.8250503,27.04
2019-06-22 16:50:00,27.81447888056385,28.07889368847193,28.244914402881413,28.11218144059188,27.729293199999997,26.59
2019-06-22 17:00:00,27.80191284566719,28.053306022337278,28.16335081777175,28.101910097155482,27.7904393,26.4
2019-06-22 17:10:00,27.809420496291214,28.06067368789784,28.135078447394704,28.13034381309741,27.8100522,26.43
2019-06-22 17:20:00,27.80191060881311,28.06073926303707,28.16842403306965,28.15097350264842,27.8204355,26.34
2019-06-22 17:30:00,27.77789617458373,28.019634743760466,28.171104381559022,28.11662141014296,27.7869782,26.22
2019-06-22 17:40:00,27.798633933456017,27.975852139798487,28.143932098677396,28.088083787173513,27.717756199999997,26.14
2019-06-22 17:50:00,27.76893102481564,27.95351698225183,28.128910631932683,28.07658310520411,27.705065500000003,26.32
2019-06-22 18:00:00,27.757634783589076,27.942058304879517,28.154986918484997,28.058191539324657,27.6773767,26.38
2019-06-22 18:10:00,27.634654822991966,27.889697169455772,28.12571816797644,27.997023619667296,27.664686,25.98
2019-06-22 18:20:00,27.536268508799118,27.82408204632722,28.040858729283986,27.92404851070313,27.6866063,25.72
2019-06-22 18:30:00,27.474969811103893,27.77268278634605,27.96134999766536,27.86775660179145,27.618538,25.67
2019-06-22 18:40:00,27.473807388460024,27.713867419181323,27.92334777360917,27.855040636855932,27.6289213,25.39
2019-06-22 18:50:00,27.4198617415554,27.657279486785818,27.90265279546457,27.82263604948481,27.6739156,25.28
2019-06-22 19:00:00,27.388214016594468,27.61072082121849,27.914558089162803,27.792558848950677,27.607001,25.35
2019-06-22 19:10:00,27.40040262354223,27.557711690232463,27.885206795054764,27.70305367478853,27.5389327,25.31
2019-06-22 19:20:00,27.26559386152637,27.49764756905343,27.735268920163946,27.597826535339607,27.517012400000002,25.28
2019-06-22 19:30:00,27.22707982946851,27.44201004157661,27.638079579012388,27.567191830337194,27.4766329,25.12
2019-06-22 19:40:00,27.15263021810863,27.401331712744607,27.61344142600337,27.52442135122945,27.4258701,25.18
2019-06-22 19:50:00,27.082237393218175,27.35467789064054,27.598353923321014,27.45689015680152,27.408564600000002,25.07
2019-06-22 20:00:00,27.05850939772965,27.302812534698443,27.5494327408432,27.37779768986604,27.2943483,24.88
2019-06-22 20:10:00,26.86635664892068,27.220438611882077,27.470013547803173,27.303455890457624,27.290887199999997,24.31
2019-06-22 20:20:00,26.81315238026544,27.15820129739837,27.355721420845253,27.24249830628274,27.214743,24.42
2019-06-22 20:30:00,26.775779062471447,27.09883298830833,27.288611885364965,27.164790164545394,27.136291399999998,24.1
2019-06-22 20:40:00,26.726614813362584,27.01169187667841,27.235001206946354,27.07652170348141,27.0082307,23.74
2019-06-22 20:50:00,26.54208411592683,26.923187967102088,27.081081982924104,26.967554341795438,26.903244,23.47
2019-06-22 21:00:00,26.312709510734464,26.83087573372968,26.97158835094833,26.86336230055032,26.852481199999996,23.35
2019-06-22 21:10:00,26.14774015344449,26.76347255521091,26.748853128570342,26.726463834230717,26.801718400000002,23.36
2019-06-22 21:20:00,26.12181474425855,26.71851036832646,26.59905186004834,26.682592879588555,26.755570399999996,23.41
2019-06-22 21:30:00,26.05258784764882,26.667330076276563,26.55918703624636,26.629071738180947,26.809794300000004,23.34
2019-06-22 21:40:00,26.075958968075966,26.62144554179284,26.504627567228408,26.61113419404429,26.814409100000002,23.33
2019-06-22 21:50:00,26.160692936957307,26.590362551519238,26.47568505383028,26.58186961583393,26.778644399999997,23.3
2019-06-22 22:00:00,26.051501691253762,26.550554360224513,26.506280839792193,26.55660127417417,26.7717222,23.27
2019-06-22 22:10:00,26.07042330647539,26.503324642913967,26.543966115997343,26.48877806618709,26.753263,23.34
2019-06-22 22:20:00,25.920484182931446,26.448649467957978,26.47349889615566,26.406253106922367,26.6621207,23.22
2019-06-22 22:30:00,25.91961460686957,26.401699096763878,26.40925970399617,26.339303839187387,26.5075249,23.3
2019-06-22 22:40:00,25.78515926361176,26.3321965324782,26.314200365108967,26.25863171451693,26.438302899999996,23.03
2019-06-22 22:50:00,25.56227887975421,26.23377377836479,26.194268183780842,26.14262446772819,26.31831810000001,22.6
2019-06-22 23:00:00,25.469399596890554,26.14550271345203,26.02524844802146,26.086149906818708,26.2525572,22.29
2019-06-22 23:10:00,25.405670341042647,26.071128508939232,25.90360251829163,26.00656513571785,26.176413,22.07
2019-06-22 23:20:00,25.47869310389716,26.02042203932762,25.82861442576859,26.003686950988172,26.151031600000003,21.95
2019-06-22 23:30:00,25.352287469802718,25.973191304718718,25.86622793996082,25.96490431915142,26.061042999999998,22.06
2019-06-22 23:40:00,25.38963724606717,25.927688901938303,25.87279430782619,25.860939303153,25.9664396,22.04
2019-06-22 23:50:00,25.374705966348483,25.88450344131843,25.75480532855084,25.84463587789351,25.969900699999997,21.94
2019-06-23 00:10:00,24.976581619854326,25.72080088151124,25.653882273606676,25.643278805015612,25.7472366,21.62
2019-06-23 00:20:00,24.87050174569341,25.672827840435854,25.42818766882289,25.55429696935627,25.6491721,21.67
2019-06-23 00:30:00,24.98920825201466,25.64770874750321,25.326174115649646,25.55270625350103,25.6180222,21.69
2019-06-23 00:40:00,24.93492626648777,25.601554946663338,25.35619485405601,25.499710967780892,25.636481399999997,21.71
2019-06-23 00:50:00,24.93546542046508,25.56975401432377,25.313894863012962,25.446736914989945,25.6191759,21.82
2019-06-23 01:00:00,24.761446180111168,25.511044952890238,25.28141897077378,25.36820774641827,25.4622727,21.61
2019-06-23 01:10:00,24.5124049240043,25.41383200541077,25.190808655102547,25.27625216636065,25.4334302,21.1
2019-06-23 01:20:00,24.50659570458859,25.353868957759804,25.01465249620637,25.23447345145751,25.425354300000002,21.15
2019-06-23 01:30:00,24.65829304919345,25.30505899299181,24.95893627100088,25.20734287494865,25.365361899999996,20.84
2019-06-23 01:40:00,24.53944012073588,25.259643864885497,24.99985882074958,25.181071030875827,25.4115099,20.93
2019-06-23 01:50:00,24.48856058312219,25.260650086942377,25.05428935744781,25.16855549458723,25.3411342,21.34
2019-06-23 02:00:00,24.47752717898514,25.26240067834229,25.09584884251029,25.14675187308243,25.25806780000001,21.48
2019-06-23 02:10:00,24.40512719845379,25.226157831932213,25.1074031498199,25.114097201188176,25.274219600000002,21.44
2019-06-23 02:20:00,24.346432487807242,25.17479571706009,25.05560604113363,25.032101758951,25.1219312,21.42
2019-06-23 02:30:00,24.241261758098712,25.087961465304083,24.956313411664656,24.92853693396055,25.0907813,20.78
2019-06-23 02:40:00,24.11423019175981,25.03100586880609,24.75544613448822,24.83349444033061,25.0054075,21.21
2019-06-23 02:50:00,24.148516844918323,25.03064705313179,24.623712954898057,24.79896695845543,24.9442614,21.43
2019-06-23 03:00:00,24.166755539011607,25.04112793858518,24.64206226293829,24.81356202700608,24.976565,21.76
2019-06-23 03:10:00,24.146974204644607,25.02065931390562,24.679681545444627,24.78753727297882,24.9096504,21.7
2019-06-23 03:20:00,24.075752925508056,25.007186249958558,24.66008019564766,24.75443319048615,24.883115300000004,21.95
2019-06-23 03:30:00,24.10579098468557,24.951218004572354,24.63029156667506,24.72620830830517,24.800048899999997,21.26
2019-06-23 03:40:00,24.03759942331025,24.878111435126172,24.609754450420734,24.679041547865072,24.939646600000003,21.09
2019-06-23 03:50:00,23.94068703909477,24.825462933275233,24.619692112664172,24.62981375922896,24.916572600000002,20.98
2019-06-23 04:00:00,23.855176340002426,24.78132506153603,24.59521939294265,24.57741106627513,24.916572600000002,20.87
2019-06-23 04:10:00,23.767269727336913,24.73312028251237,24.53904268856256,24.51466080991893,24.931570699999998,20.83
2019-06-23 04:20:00,23.74837398942769,24.707176934014694,24.469495880107,24.50464027021473,24.8138933,21.04
2019-06-23 04:30:00,23.66183173595221,24.64038142443664,24.43338561288373,24.439714268882327,24.8819616,20.4
2019-06-23 04:40:00,23.55706580352889,24.570829518085947,24.371190064968122,24.36276110209468,24.7862045,20.46
2019-06-23 04:50:00,23.51434781000923,24.51834974077752,24.264907074047688,24.32902460038419,24.8012026,20.22
2019-06-23 05:00:00,23.11180647469264,24.46385245869656,24.22291389596889,24.124348670136172,24.9811798,20.33
2019-06-23 05:10:00,22.83507136902305,24.38544114816398,23.978036987779106,23.96209613483275,24.3858706,20.75
2019-06-23 05:20:00,22.894347101820248,24.38102232134089,23.61834161314532,23.93643703981841,23.779024399999997,20.43
2019-06-23 05:30:00,22.693913990966248,24.29148212012485,23.64345728226592,23.838793157906427,23.530978899999997,19.45
2019-06-23 05:40:00,22.63828914706779,24.18044743402207,23.56288804948731,23.7765718839116,23.5402085,18.99
2019-06-23 05:50:00,22.7228401189709,24.08800212277279,23.497712652872238,23.76482072381503,23.8736278,18.81
2019-06-23 06:00:00,22.724021590909967,24.02447911194713,23.558914747989306,23.754918387456087,23.8724741,18.74
2019-06-23 06:10:00,22.62854196300221,23.926619928698248,23.532308946126427,23.722895903672214,23.949772,18.56
2019-06-23 06:20:00,22.740158781581265,23.799810476747478,23.44371140322413,23.555898560155864,23.7917151,18.4
2019-06-23 06:30:00,22.154551903451907,23.682084274400648,23.15321768354269,23.318302314051717,23.577126899999996,18.29
2019-06-23 06:40:00,21.632560755686775,23.55478641587245,22.69588606818585,23.167891937588703,23.379844199999997,18.24
2019-06-23 06:50:00,21.809580595215426,23.56960926110403,22.346095442848547,23.14386838416855,23.4467588,18.46
2019-06-23 07:00:00,22.121256870922622,23.60277640367065,22.41675060872432,23.22023292522816,23.3556165,18.83
2019-06-23 07:10:00,22.296516353303037,23.668393327507744,22.562674618676528,23.32265382263678,23.3279277,19.12
2019-06-23 07:20:00,22.585447134236997,23.714182388350487,22.720348345980142,23.381021580864854,23.3763831,19.24
2019-06-23 07:30:00,22.52087802346236,23.793059437748536,22.916779006795288,23.527313336271572,23.4894457,19.47
2019-06-23 07:40:00,22.547538849441608,23.7992354611164,23.210247791150042,23.550190492673675,23.6417341,19.46
2019-06-23 07:50:00,22.534900457931446,23.774629704074997,23.333546360869512,23.541180930481147,23.6013546,19.4
2019-06-23 08:00:00,22.50992481414875,23.767603716319947,23.32004695283754,23.500149167843016,23.7109561,19.52
2019-06-23 08:10:00,22.449799816197885,23.774270336194053,23.326156821241067,23.473033380929913,23.817096499999998,19.67
2019-06-23 08:20:00,22.454017903551392,23.78814601104006,23.299889863735643,23.47653817597993,23.8540149,19.58
2019-06-23 08:30:00,22.43577796520249,23.794101924275928,23.31689844231861,23.48587013238368,23.9543868,19.44
2019-06-23 08:40:00,22.506927383142404,23.839320135421833,23.31366123945548,23.5535467739926,23.93592760000001,19.66
2019-06-23 08:50:00,22.621267275932997,23.903337211877236,23.35388213955049,23.639502395581413,23.8147891,19.85
2019-06-23 09:00:00,22.754966030515586,24.053501989201393,23.43009863846117,23.806795380439052,23.945157199999997,20.38
2019-06-23 09:10:00,22.967126760657848,24.242174873142968,23.56813276098482,23.95557056714201,23.9405424,20.96
2019-06-23 09:20:00,23.151701714897186,24.459337757602547,23.792636992704377,24.175456859341732,24.1205196,21.74
2019-06-23 09:30:00,23.268142825485878,24.65892451268681,24.011100003691354,24.390157234179807,24.270500600000002,22.17
2019-06-23 09:40:00,23.248836601978113,24.736270938089127,24.180219447058548,24.43682975954421,23.986690399999997,22.24
2019-06-23 09:50:00,23.32967666512952,24.80740377938148,24.170802946988484,24.476158666623807,24.039760600000005,22.56
2019-06-23 10:00:00,23.544863484451042,24.960934242276448,24.179074530082442,24.61238061014131,24.0293773,22.69
2019-06-23 10:10:00,23.698158511956038,25.06793612986003,24.401020310782666,24.766892116322154,24.3201097,22.72
2019-06-23 10:20:00,23.8844075848771,25.161299769567705,24.585210455232602,24.8453637086485,24.5566182,23.43
2019-06-23 10:30:00,23.95728510186688,25.17145702543255,24.72360979528337,24.850399757230893,24.5485423,23.18
2019-06-23 10:40:00,23.933729449790807,25.122180910665307,24.783062431121536,24.843343573590946,24.7365954,22.91
2019-06-23 10:50:00,24.025846244939213,25.210358015569767,24.74737514551993,24.94766174834393,24.8600413,23.36
2019-06-23 11:00:00,24.239226397581216,25.35264036079307,24.781735762394785,25.127726987561733,24.823122899999998,23.61
2019-06-23 11:10:00,24.560495584818426,25.54361891740589,24.954544090388122,25.30068827942916,25.045787,24.93
2019-06-23 11:20:00,24.822461700988327,25.69556943537169,25.197086344886426,25.540622789166626,25.253453,25.11
2019-06-23 11:30:00,24.84924999858405,25.750116099738463,25.4218321335213,25.646672963294396,25.3284435,23.79
