tiempo,To,hr,Environment:Site Outdoor Air Barometric Pressure [Pa](TimeStep),ws,wd,Id,Ib,alpha,C_ROJAS:Zone Electric Equipment Electric Power [W](TimeStep),C_ROJAS:Zone Electric Equipment Total Heating Rate [W](TimeStep),C_1:Zone Mean Air Temperature [C](TimeStep),C_2:Zone Mean Air Temperature [C](TimeStep),Ti,T_1:Zone Mean Air Temperature [C](TimeStep),T_2:Zone Mean Air Temperature [C](TimeStep),T_ROJAS:Zone Mean Air Temperature [C](TimeStep)
2019-06-12 14:50:00,30.9,39.0,87461.0,1.9,195.0,364.3,408.6094,58.581472987164844,142.5,142.5,29.441140112308336,28.84279794271556,31.698206258065163,29.26128395417058,29.119530320385422,31.003586821598287
2019-06-12 15:00:00,30.6,40.0,87435.0,1.4,220.0,356.8,465.5056,56.282405066175464,142.5,142.5,29.49705933593472,28.87772943046084,31.744629425209308,29.17985546941863,29.037642384339513,30.992689652109032
2019-06-12 15:10:00,30.6,38.0,87432.0,3.0,201.0,320.7,616.065,53.983058680838155,487.5,487.50000000000006,29.631936977547394,29.069702131193342,33.54734688995134,28.853843309324237,28.382809992558464,30.904286116693743
2019-06-12 15:20:00,30.5,40.0,87409.0,3.8,198.0,249.5,668.4897,51.68409988326492,487.5,487.50000000000006,29.742987840037422,29.237468703034633,33.54847207311971,29.51998045328098,29.336014106683894,30.82299563824363
2019-06-12 15:30:00,30.3,40.0,87387.0,3.1,191.0,226.2,562.63,49.38609840710644,487.5,487.50000000000006,29.7099887899084,29.20606442790273,33.57940177018279,29.33318596106903,29.123146996722678,30.761534385729462
2019-06-12 15:40:00,30.5,41.0,87390.0,3.3,199.0,204.9,569.4829,47.08955684432456,487.5,487.50000000000006,29.71933220282753,29.219565507957753,33.62583516582045,29.445170533937464,29.23163539249373,30.877552191220154
2019-06-12 15:50:00,30.5,37.0,87364.0,0.8,252.0,182.8,708.6577,44.79493131260635,487.5,487.50000000000006,29.661791509534087,29.09404002139843,33.9201878178806,29.32388559153141,29.19451087266644,31.13531696763002
2019-06-12 16:00:00,31.8,37.0,87359.0,0.9,14.0,170.9,705.4216,42.5026465158784,487.5,487.50000000000006,29.74824587141204,29.194030297221637,34.23197463956643,30.216527024066252,30.087930861239673,31.69986560057013
2019-06-12 16:10:00,31.3,36.0,87340.0,3.3,172.0,164.0,699.4692,40.21310704055573,487.5,487.50000000000006,30.005356638851353,29.47334505402699,34.10723485753653,29.823859849435674,29.48874567721651,31.516813685159093
2019-06-12 16:20:00,31.1,35.0,87320.0,3.3,203.0,158.6,683.9631,37.926706088164025,487.5,487.50000000000006,30.11863924400661,29.615642019273476,33.9914897695474,29.932087456425926,29.705908796711828,31.409513919541826
