tiempo,To,hr,ws,wd,Id,Ib,alpha,Ti
2019-06-08 11:50:00,28.1,55.0,1.2,60.0,113.56,773.8342,78.65140090510596,26.36220518852459
2019-06-08 12:00:00,27.9,52.0,1.7,65.0,112.31,774.2632,80.80597110514573,26.4862847261224
2019-06-08 12:10:00,27.8,54.0,2.0,165.0,115.08,774.5835,82.84682822702625,26.60888741499909
2019-06-08 12:20:00,28.5,55.0,2.1,109.0,117.11,774.7977,84.64165119248673,26.787129467872056
2019-06-08 12:30:00,28.8,53.0,3.0,137.0,117.84,774.9073,85.8566070678612,26.99245815827311
2019-06-08 12:40:00,28.7,55.0,1.3,141.0,121.86,774.9133,85.93329859103508,27.077913778607982
2019-06-08 12:50:00,29.0,51.0,0.8,290.0,125.72,774.8156,84.82089585261777,27.11801109049809
2019-06-08 13:00:00,29.4,50.0,1.5,152.0,124.3,774.6136,83.0703244901963,27.27405452836767
2019-06-08 13:10:00,29.7,48.0,2.1,202.0,123.47,774.3057,81.0487551503825,27.47203835096123
2019-06-08 13:20:00,29.4,51.0,2.9,202.0,119.62,773.8894,78.90367305785401,27.616629411417843
2019-06-08 13:30:00,29.4,50.0,2.0,164.0,119.2,773.3615,76.69507739797928,27.6711392823902
2019-06-08 13:40:00,29.8,49.0,2.1,170.0,118.75,772.7177,74.45043374267362,27.748111766684374
2019-06-08 13:50:00,29.9,49.0,2.6,182.0,122.39,771.9526,72.1838126264931,27.88969771111493
2019-06-08 14:00:00,30.1,48.0,2.4,215.0,126.58,771.0601,69.90312070295072,27.985357819666447
2019-06-08 14:10:00,29.6,51.0,1.3,266.0,126.46,770.0322,67.61314846612868,27.929925791330547
2019-06-08 14:20:00,29.2,50.0,1.7,191.0,123.52,768.8597,65.31698637584714,27.935711201247692
2019-06-08 14:30:00,29.9,47.0,1.9,188.0,123.02,767.5321,63.01673870941672,28.051218376805853
2019-06-08 14:40:00,30.5,45.0,2.1,185.0,124.62,766.0364,60.71390855324943,28.217149493661537
2019-06-08 14:50:00,30.3,45.0,3.1,176.0,124.62,764.3577,58.40961750677142,28.367813470254987
2019-06-08 15:00:00,30.5,43.0,3.2,166.0,133.33,762.4785,56.104737223341324,28.47482708690413
2019-06-08 15:10:00,31.2,42.0,1.2,149.0,149.87,760.3779,53.79997150083023,28.48790498818775
2019-06-08 15:20:00,31.4,36.0,2.4,155.0,191.74,758.0315,51.49590942186969,28.604298835690184
2019-06-08 15:30:00,31.2,39.0,1.7,164.0,183.33,755.4103,49.19306091233161,28.69030748937176
2019-06-08 15:40:00,31.2,40.0,2.4,197.0,178.84,752.4796,46.8918812814159,28.749161156582495
2019-06-08 15:50:00,31.2,34.0,1.4,276.0,190.65,749.1979,44.59278866922786,28.695560419329013
2019-06-08 16:00:00,32.0,38.0,1.5,235.0,146.73,745.5154,42.296176825504716,28.760211276495646
2019-06-08 16:10:00,31.8,37.0,1.7,189.0,164.38,741.3712,40.00242475919046,28.924576145812164
2019-06-08 16:20:00,31.7,36.0,2.1,177.0,162.4,736.6907,37.71190426319863,29.031693349519752
2019-06-08 16:30:00,31.7,34.0,2.2,201.0,162.08,731.3817,35.424985986115644,29.117160158856073
2019-06-08 16:40:00,31.7,33.0,1.6,233.0,157.78,572.7281,33.142044511327555,29.13173585453925
2019-06-08 16:50:00,32.3,31.0,2.4,238.0,155.32,702.1135,30.863462767243895,29.261271578359512
2019-06-08 17:00:00,31.7,32.0,3.3,205.0,156.36,615.5269,28.58963600229434,29.453531748706826
2019-06-08 17:10:00,31.4,34.0,1.7,183.0,156.05,338.4307,26.32097549846045,29.388155062575535
2019-06-08 17:20:00,31.2,34.0,2.5,248.0,157.62,112.1278,24.0579121569456,29.278886868902262
2019-06-08 17:30:00,30.9,36.0,2.7,257.0,148.62,376.539,21.80090006268676,29.25272102847097
2019-06-08 17:40:00,30.7,36.0,1.0,241.0,105.12,416.1234,19.550420116599003,29.29138001748358
2019-06-08 17:50:00,30.8,36.0,0.4,79.0,86.54,120.4741,17.306983813010334,29.23025724056517
2019-06-08 18:00:00,31.1,35.0,0.4,96.0,82.93,101.4929,15.071137232907253,29.182488645130526
2019-06-08 18:10:00,31.4,36.0,1.0,302.0,75.35600000000001,224.3663,12.843465320174685,29.241180989210537
2019-06-08 18:20:00,30.7,41.0,0.3,315.0,51.113,112.3644,10.624596507168388,29.24142776436757
2019-06-08 18:30:00,30.0,43.0,1.2,352.0,27.566999999999997,35.8535,8.415207757151498,29.13159352340356
2019-06-08 18:40:00,29.3,44.0,0.8,345.0,18.535,33.4603,6.216030093958622,29.013994430129596
2019-06-08 18:50:00,29.1,49.0,1.1,358.0,14.649000000000001,43.5498,4.027854693416566,28.947625123200716
2019-06-08 19:00:00,28.6,55.0,1.0,67.0,10.960999999999999,88.1154,1.8515396163007551,28.909790082033552
2019-06-08 19:10:00,27.8,56.0,2.0,8.0,0.0,0.0,-0.3119827313168047,28.78515201039484
2019-06-08 19:20:00,27.5,51.0,3.0,29.0,0.0,0.0,-2.461697317856899,28.61665050578597
2019-06-08 19:30:00,27.9,53.0,1.2,31.0,0.0,0.0,-4.5964972869012515,28.61543699590739
2019-06-08 19:40:00,27.8,54.0,1.8,311.0,0.0,0.0,-6.715173733027141,28.623504775882626
2019-06-08 19:50:00,27.3,56.0,2.2,34.0,0.0,0.0,-8.816404341679377,28.536152679727287
2019-06-08 20:00:00,27.1,55.0,2.8,40.0,0.0,0.0,-10.898740778546138,28.409294089593878
2019-06-08 20:10:00,27.4,55.0,1.4,45.0,0.0,0.0,-12.960594713882909,28.39459726136251
2019-06-08 20:20:00,27.5,55.0,1.3,14.0,0.0,0.0,-15.000222372470605,28.41460827848267
2019-06-08 20:30:00,27.4,56.0,2.6,309.0,0.0,0.0,-17.01570751295458,28.36123369499657
2019-06-08 20:40:00,26.8,59.0,3.3,346.0,0.0,0.0,-19.00494276463088,28.199628660943645
2019-06-08 20:50:00,26.7,56.0,2.8,355.0,0.0,0.0,-20.96560928985994,28.08172079213875
2019-06-08 21:00:00,26.7,59.0,2.2,349.0,0.0,0.0,-22.89515480206953,28.060520734174126
2019-06-08 21:10:00,26.1,63.0,2.2,341.0,0.0,0.0,-24.790770060209056,27.97706866877386
2019-06-08 21:20:00,25.8,58.0,2.3,326.0,0.0,0.0,-26.649364089695524,27.83974319640234
2019-06-08 21:30:00,26.0,52.0,4.7,292.0,0.0,0.0,-28.46753855819365,27.637200629246987
2019-06-08 21:40:00,26.2,53.0,2.9,309.0,0.0,0.0,-30.24156197413982,27.637289495895356
2019-06-08 21:50:00,26.1,55.0,1.2,109.0,0.0,0.0,-31.96734468919949,27.765269440929213
2019-06-08 22:00:00,25.9,53.0,0.3,79.0,0.0,0.0,-33.64041608360626,27.777718364899997
2019-06-08 22:10:00,26.1,54.0,1.0,248.0,0.0,0.0,-35.255905801265996,27.739287858576656
2019-06-08 22:20:00,25.9,55.0,1.0,195.0,0.0,0.0,-36.80853147490589,27.689941671010303
2019-06-08 22:30:00,25.8,59.0,2.1,265.0,0.0,0.0,-38.29259601760281,27.605116712907876
2019-06-08 22:40:00,25.6,57.0,1.4,30.0,0.0,0.0,-39.70199820493115,27.516474512224466
2019-06-08 22:50:00,25.2,60.0,1.7,8.0,0.0,0.0,-41.03026084171835,27.40017401576881
2019-06-08 23:00:00,24.7,62.0,1.5,320.0,0.0,0.0,-42.27058116004128,27.303888650382
2019-06-08 23:10:00,24.6,62.0,1.6,354.0,0.0,0.0,-43.41590803969737,27.18167308969727
2019-06-08 23:20:00,24.8,62.0,0.9,42.0,0.0,0.0,-44.45904994748812,27.19468133282621
2019-06-08 23:30:00,24.8,63.0,0.6,13.0,0.0,0.0,-45.39281592082621,27.20497433469679
2019-06-08 23:40:00,24.6,66.0,0.6,104.0,0.0,0.0,-46.210189299991434,27.159841337954965
2019-06-08 23:50:00,24.3,66.0,0.2,57.0,0.0,0.0,-46.90453022609999,27.07416629898713
2019-06-09 00:00:00,23.950000000000003,68.5,0.44999999999999996,179.0,0.0,0.0,-47.35390187757871,26.978525717732957
2019-06-09 00:10:00,23.6,71.0,0.7,301.0,0.0,0.0,-47.80327352905743,26.882885136478787
2019-06-09 00:20:00,23.5,68.0,1.5,342.0,0.0,0.0,-48.097714685913836,26.733839031434268
2019-06-09 00:30:00,23.7,71.0,1.1,336.0,0.0,0.0,-48.25117072339393,26.681603403430163
2019-06-09 00:40:00,23.7,72.0,1.4,346.0,0.0,0.0,-48.26208350097149,26.646719404623127
2019-06-09 00:50:00,23.6,71.0,1.9,37.0,0.0,0.0,-48.13034134674104,26.563872391197076
2019-06-09 01:00:00,23.6,67.0,2.2,323.0,0.0,0.0,-47.85728468931435,26.462324647708872
2019-06-09 01:10:00,24.1,67.0,2.3,343.0,0.0,0.0,-47.4456390897754,26.40534796589121
2019-06-09 01:20:00,24.2,67.0,2.4,347.0,0.0,0.0,-46.89938331153511,26.39999320700893
2019-06-09 01:30:00,23.9,70.0,2.3,40.0,0.0,0.0,-46.22356682992679,26.377259157188178
2019-06-09 01:40:00,23.8,67.0,1.7,27.0,0.0,0.0,-45.42409522885534,26.30517860206276
2019-06-09 01:50:00,24.2,67.0,1.8,316.0,0.0,0.0,-44.507502835338094,26.346456833226142
2019-06-09 02:00:00,23.9,71.0,1.8,352.0,0.0,0.0,-43.48073005968467,26.288042904197827
2019-06-09 02:10:00,23.7,71.0,2.2,331.0,0.0,0.0,-42.35091912723265,26.17549257834548
2019-06-09 02:20:00,23.5,72.0,2.0,341.0,0.0,0.0,-41.12523727344525,26.082671682202
2019-06-09 02:30:00,23.4,73.0,2.2,347.0,0.0,0.0,-39.81073196415607,26.007342792283826
2019-06-09 02:40:00,23.2,75.0,2.1,347.0,0.0,0.0,-38.414218928081205,25.934844548297857
2019-06-09 02:50:00,23.2,74.0,0.7,61.0,0.0,0.0,-36.942201042284374,25.99173039332436
2019-06-09 03:00:00,23.2,73.0,0.3,76.0,0.0,0.0,-35.40081441139204,26.014926163654586
2019-06-09 03:10:00,23.4,73.0,0.4,305.0,0.0,0.0,-33.795797174740464,25.99642124982551
2019-06-09 03:20:00,23.3,73.0,1.3,326.0,0.0,0.0,-32.13247643516857,25.944813746982497
2019-06-09 03:30:00,23.4,66.0,1.9,330.0,0.0,0.0,-30.415768998237976,25.818184315134307
2019-06-09 03:40:00,23.5,73.0,2.5,329.0,0.0,0.0,-28.65019214644441,25.721397609031552
2019-06-09 03:50:00,23.0,72.0,2.1,340.0,0.0,0.0,-26.839881304844063,25.631160827299446
2019-06-09 04:00:00,22.5,73.0,2.8,342.0,0.0,0.0,-24.98861208677003,25.44778672645112
2019-06-09 04:10:00,22.3,75.0,2.4,335.0,0.0,0.0,-23.09982478540504,25.324583883310627
2019-06-09 04:20:00,22.1,71.0,2.3,325.0,0.0,0.0,-21.17664987256771,25.272096296595716
2019-06-09 04:30:00,22.3,72.0,1.6,308.0,0.0,0.0,-19.221933473039968,25.29630821141868
2019-06-09 04:40:00,22.2,69.0,2.0,339.0,0.0,0.0,-17.23826210531357,25.28128563573902
2019-06-09 04:50:00,22.4,71.0,2.0,337.0,0.0,0.0,-15.227986227715508,25.236825512776033
2019-06-09 05:00:00,21.9,68.0,1.6,348.0,0.0,0.0,-13.193242314546506,25.187681956873174
2019-06-09 05:10:00,22.2,67.0,0.9,36.0,0.0,0.0,-11.13597332218076,25.226157759563318
2019-06-09 05:20:00,22.4,65.0,1.7,311.0,0.0,0.0,-9.057947500927089,25.22085758826662
2019-06-09 05:30:00,22.4,69.0,0.9,325.0,0.0,0.0,-6.960775574140185,25.196187983713678
2019-06-09 05:40:00,22.0,73.0,1.1,321.0,0.0,0.0,-4.8459263492024744,25.165354811252946
2019-06-09 05:50:00,21.9,69.0,1.1,342.0,0.0,0.0,-2.714740851610736,25.07701611218296
2019-06-09 06:00:00,21.7,72.0,1.4,328.0,0.0,0.0,-0.5684450881802056,24.97833919972184
2019-06-09 06:10:00,21.4,69.0,1.4,334.0,0.0999,2.6567,1.5918384481161183,24.872163477262603
2019-06-09 06:20:00,21.6,70.0,0.7,316.0,3.0504,5.0864,3.765080418260582,24.890594504352094
2019-06-09 06:30:00,21.6,72.0,0.8,283.0,10.3367,34.4683,5.950335311593043,24.909326968580615
2019-06-09 06:40:00,21.6,70.0,0.7,34.0,20.749000000000002,83.3682,8.146733048800625,24.873317671201118
2019-06-09 06:50:00,22.2,65.0,0.6,49.0,31.215999999999998,127.6984,10.353471413935187,24.924474044339124
2019-06-09 07:00:00,22.7,63.0,0.3,247.0,38.775999999999996,165.2813,12.569809222478563,24.99815353522645
2019-06-09 07:10:00,23.1,58.0,1.0,34.0,47.428999999999995,204.1805,14.795060138961437,25.081332094319038
2019-06-09 07:20:00,23.2,57.0,1.3,316.0,58.021,246.4036,17.028587063639915,25.132542080122047
2019-06-09 07:30:00,23.1,59.0,1.0,327.0,68.433,278.6434,19.269797012939087,25.163888368935517
2019-06-09 07:40:00,23.1,59.0,1.8,345.0,79.307,322.2584,21.518136422520246,25.176061448507163
2019-06-09 07:50:00,23.4,62.0,0.8,353.0,102.36,356.6224,23.77308680465331,25.275480895491704
2019-06-09 08:00:00,24.0,61.0,1.2,64.0,127.03,338.8646,26.03416069277027,25.442915933354033
2019-06-09 08:10:00,24.5,58.0,0.8,64.0,117.8,103.7541,28.30089780523655,25.51380350265477
2019-06-09 08:20:00,25.3,55.0,0.6,75.0,125.05,316.0822,30.572861356950533,25.621160288234176
2019-06-09 08:30:00,26.2,53.0,0.5,38.0,147.33,388.8752,32.84963444055795,25.787237169055032
2019-06-09 08:40:00,27.0,53.0,0.2,298.0,148.71,471.3742,35.13081638766796,25.96632521944437
2019-06-09 08:50:00,27.4,53.0,0.5,144.0,138.43,574.0309,37.41601900270816,26.143903017133518
2019-06-09 09:00:00,28.0,55.0,0.8,118.0,129.2,617.673,39.70486253528539,26.294472435252892
2019-06-09 09:10:00,28.3,54.0,1.2,169.0,126.32,641.3624,41.9969712170208,26.449686852797655
2019-06-09 09:20:00,28.5,55.0,1.0,191.0,127.63,669.4831,44.29196812941521,26.560179807785058
2019-06-09 09:30:00,29.0,52.0,0.5,71.0,129.24,697.5995,46.58946908025772,26.635253568585448
2019-06-09 09:40:00,29.0,53.0,2.1,186.0,129.31,712.4673,48.88907503108805,26.802899535866946
2019-06-09 09:50:00,28.0,58.0,2.5,182.0,131.91,728.9865,51.19036241034794,26.88705897678275
2019-06-09 10:00:00,27.6,58.0,1.8,191.0,130.94,755.7639,53.49287032070414,26.843155419698768
2019-06-09 10:10:00,27.9,61.0,1.5,231.0,131.43,762.0289,55.796083125976274,26.88640789504789
2019-06-09 10:20:00,27.3,60.0,1.2,188.0,134.74,763.9349,58.09940604310139,26.94943872174941
2019-06-09 10:30:00,27.4,61.0,2.2,207.0,149.95,765.6379,60.402129910034745,27.04403130218669
2019-06-09 10:40:00,27.9,55.0,3.3,187.0,196.87,680.441,62.70337876060388,27.24210986588124
2019-06-09 10:50:00,28.1,56.0,3.0,211.0,242.4,478.0526,65.00202923889253,27.432142533664607
2019-06-09 11:00:00,28.1,56.0,1.3,187.0,266.16,407.0286,67.29658221048358,27.527664999994418
2019-06-09 11:10:00,27.9,57.0,1.5,154.0,279.19,431.2144,69.58494977203486,27.629239556915284
2019-06-09 11:20:00,28.3,54.0,1.2,60.0,280.13,428.2659,71.8640850419809,27.760966696613693
2019-06-09 11:30:00,28.8,55.0,2.1,139.0,276.14,485.5276,74.12930248048464,27.945723856462692
2019-06-09 11:40:00,29.3,56.0,2.0,177.0,268.05,627.35,76.37294603987472,28.174352880115997
2019-06-09 11:50:00,29.1,52.0,2.7,124.0,249.38,659.2686,78.58156711173571,28.320804814491357
2019-06-09 12:00:00,29.7,52.0,2.0,160.0,227.6,739.2559,80.72936094272357,28.47037946987401
2019-06-09 12:10:00,29.5,51.0,1.9,119.0,216.94,766.6707,82.76122100921019,28.57368643382206
2019-06-09 12:20:00,30.1,52.0,3.1,185.0,211.68,774.6031,84.54524874896585,28.76049645288938
2019-06-09 12:30:00,29.9,50.0,2.5,205.0,207.42,774.7147,85.75577814349482,28.886961870877872
2019-06-09 12:40:00,29.9,52.0,3.8,195.0,210.96,774.7226,85.85511282908125,28.981372559080516
2019-06-09 12:50:00,29.6,49.0,1.5,138.0,209.51,774.627,84.77941340569767,29.001339872321765
2019-06-09 13:00:00,29.8,47.0,2.5,218.0,206.24,774.4271,83.0549094173879,29.061649728183895
2019-06-09 13:10:00,30.0,47.0,0.9,176.0,207.88,774.1213,81.04934234270608,29.14457203158944
2019-06-09 13:20:00,30.6,44.0,1.1,115.0,213.5,773.7074,78.91457168156352,29.241578348501573
2019-06-09 13:30:00,32.1,42.0,1.5,139.0,212.48,771.8821,76.71312140967538,29.469463937455306
2019-06-09 13:40:00,32.5,42.0,3.0,216.0,219.59,757.1395,74.47375491444123,29.795637248503994
2019-06-09 13:50:00,31.1,43.0,1.1,201.0,211.31,771.7787,72.21123746715749,29.72240155689059
2019-06-09 14:00:00,31.1,41.0,2.0,139.0,206.79,770.8893,69.93387147621601,29.682341257868682
2019-06-09 14:10:00,31.7,39.0,1.9,167.0,207.57,769.8647,67.64668649632945,29.80454811390841
2019-06-09 14:20:00,32.4,38.0,1.6,205.0,202.48,768.6961,65.35292491709632,29.93267604806265
2019-06-09 14:30:00,32.9,41.0,2.5,235.0,209.55,767.3725,63.05479182904988,30.10422881605091
2019-06-09 14:40:00,31.6,42.0,2.1,186.0,221.56,349.9254,60.75385971492749,30.090895977172043
2019-06-09 14:50:00,31.5,40.0,2.9,118.0,214.34,718.7081,58.45129947265394,30.04655411935241
2019-06-09 15:00:00,32.0,41.0,3.4,225.0,199.36,762.3341,56.14801874655856,30.22800427010925
2019-06-09 15:10:00,31.5,42.0,3.3,251.0,202.3,760.2398,53.844748247666395,30.231207570321605
2019-06-09 15:20:00,31.1,40.0,3.1,217.0,202.17,757.9006,51.54209761682078,30.206869047487036
2019-06-09 15:30:00,31.5,39.0,3.6,201.0,191.3,755.2874,49.240592787450574,30.295428516127433
2019-06-09 15:40:00,32.4,38.0,2.5,226.0,180.02,752.3660000000001,46.94070175219714,30.41662039498316
2019-06-09 15:50:00,32.2,39.0,3.2,255.0,176.11,749.095,44.64285286342654,30.445313979927263
2019-06-09 16:00:00,31.9,38.0,1.6,193.0,172.29,745.4249,42.347448217231296,30.437875548253878
2019-06-09 16:10:00,32.2,38.0,1.3,330.0,168.12,741.295,40.05487374040782,30.4201259274196
2019-06-09 16:20:00,32.8,35.0,1.8,87.0,159.06,736.6316,37.76550703651422,30.54134977809731
2019-06-09 16:30:00,33.2,35.0,2.1,236.0,148.56,731.3428,35.47972369707428,30.71679737780012
2019-06-09 16:40:00,33.5,36.0,1.9,215.0,139.76,725.3141,33.197902561597765,30.83482555065835
2019-06-09 16:50:00,33.0,36.0,1.3,169.0,133.05,718.4,30.920430266037272,30.85692029822042
2019-06-09 17:00:00,33.0,36.0,1.4,209.0,125.47,710.4137,28.64770532449366,30.873405015048558
2019-06-09 17:10:00,33.6,35.0,2.3,149.0,119.66,701.1111,26.38014192581705,31.053029789896545
2019-06-09 17:20:00,33.6,36.0,1.7,158.0,114.51,690.1672,24.118173584355656,31.16325576061273
2019-06-09 17:30:00,33.7,34.0,1.3,161.0,108.69,677.1403,21.862256755638825,31.208314325571912
2019-06-09 17:40:00,33.7,35.0,1.1,195.0,101.35,660.5429,19.612874508855416,31.25850598072392
2019-06-09 17:50:00,33.1,38.0,1.3,257.0,94.21,628.7386,17.370540335748807,31.263118780022396
2019-06-09 18:00:00,32.1,39.0,1.1,246.0,87.74,614.1525,15.13580216811806,31.211885343858214
2019-06-09 18:10:00,32.5,37.0,2.2,242.0,78.568,586.5605,12.909246672227322,31.255588194890706
2019-06-09 18:20:00,32.6,38.0,1.6,254.0,69.745,545.3876,10.691503887232333,31.306458719243906
2019-06-09 18:30:00,32.2,38.0,1.4,260.0,60.778999999999996,488.0495,8.483252275645894,31.28626919588949
2019-06-09 18:40:00,32.5,39.0,1.6,277.0,50.385,418.0215,6.285224256462043,31.27162206467894
2019-06-09 18:50:00,31.6,39.0,1.3,276.0,39.16,313.9441,4.098212295520212,31.22709279765903
2019-06-09 19:00:00,31.4,41.0,1.9,264.0,27.976999999999997,196.4499,1.9230756327523133,31.139497978198055
2019-06-09 19:10:00,31.0,41.0,1.5,285.0,0.0,0.0,-0.2392522681491165,30.982687109696013
2019-06-09 19:20:00,30.8,43.0,1.7,298.0,0.0,0.0,-2.387755455670849,30.837445753161486
2019-06-09 19:30:00,30.5,45.0,2.7,303.0,0.0,0.0,-4.521326313458734,30.737691998196468
2019-06-09 19:40:00,30.0,47.0,2.2,318.0,0.0,0.0,-6.638755365519033,30.61039233424105
2019-06-09 19:50:00,29.4,48.0,3.4,307.0,0.0,0.0,-8.73871995362313,30.431490144602343
2019-06-09 20:00:00,29.1,55.0,3.7,325.0,0.0,0.0,-10.819771673728152,30.266143635268588
2019-06-09 20:10:00,27.9,56.0,4.0,332.0,0.0,0.0,-12.880322458451625,30.019486874471173
2019-06-09 20:20:00,27.5,55.0,4.4,334.0,0.0,0.0,-14.918629198134198,29.745574376477105
2019-06-09 20:30:00,27.3,54.0,4.1,315.0,0.0,0.0,-16.932776806332246,29.595979291686398
2019-06-09 20:40:00,27.6,56.0,3.7,336.0,0.0,0.0,-18.92065966011493,29.61708560618835
2019-06-09 20:50:00,27.0,55.0,4.6,310.0,0.0,0.0,-20.87996138579515,29.448304591784762
2019-06-09 21:00:00,27.7,55.0,3.5,335.0,0.0,0.0,-22.808133022512656,29.458540140968623
2019-06-09 21:10:00,27.2,53.0,4.1,335.0,0.0,0.0,-24.702369686773,29.42595645994036
2019-06-09 21:20:00,27.5,46.0,3.1,333.0,0.0,0.0,-26.559585989661993,29.39654717510749
2019-06-09 21:30:00,27.9,47.0,2.7,331.0,0.0,0.0,-28.376390635673786,29.491245900707106
2019-06-09 21:40:00,27.7,44.0,3.5,343.0,0.0,0.0,-30.14906086984002,29.42573453388968
2019-06-09 21:50:00,28.0,39.0,2.8,347.0,0.0,0.0,-31.87351775028932,29.38133273998617
2019-06-09 22:00:00,28.0,36.0,3.2,342.0,0.0,0.0,-33.545303616969626,29.357299316011648
2019-06-09 22:10:00,28.1,35.0,1.4,56.0,0.0,0.0,-35.15956360941751,29.389836685076766
2019-06-09 22:20:00,28.0,38.0,1.4,7.0,0.0,0.0,-36.711033652217886,29.364933517546344
2019-06-09 22:30:00,27.5,41.0,1.4,317.0,0.0,0.0,-38.194037953364145,29.287115094847714
2019-06-09 22:40:00,27.2,43.0,2.6,346.0,0.0,0.0,-39.60249969772239,29.10201527264842
2019-06-09 22:50:00,27.0,42.0,1.8,88.0,0.0,0.0,-40.92996917633989,29.01930340577227
2019-06-09 23:00:00,26.9,46.0,2.8,53.0,0.0,0.0,-42.16967393561405,28.880540809249677
2019-06-09 23:10:00,27.4,48.0,1.8,69.0,0.0,0.0,-43.314595470757276,28.88413376704966
2019-06-09 23:20:00,27.2,49.0,1.1,54.0,0.0,0.0,-44.357576298595546,28.91961436036263
2019-06-09 23:30:00,26.8,50.0,1.9,52.0,0.0,0.0,-45.29145969410658,28.818917425403228
2019-06-09 23:40:00,27.4,47.0,1.4,28.0,0.0,0.0,-46.109261792890365,28.777330042405033
2019-06-09 23:50:00,27.3,46.0,2.7,48.0,0.0,0.0,-46.804372133136425,28.71885835690731
2019-06-10 00:00:00,27.55,45.0,1.9500000000000002,86.5,0.0,0.0,-47.258293678128034,28.745302977727242
2019-06-10 00:10:00,27.8,44.0,1.2,125.0,0.0,0.0,-47.71221522311964,28.771747598547172
2019-06-10 00:20:00,27.5,51.0,1.3,109.0,0.0,0.0,-48.00866323180025,28.75553223590125
2019-06-10 00:30:00,27.1,53.0,1.6,114.0,0.0,0.0,-48.16448407801981,28.67201572312083
2019-06-10 00:40:00,26.9,55.0,2.0,120.0,0.0,0.0,-48.178102751964175,28.55190731756544
2019-06-10 00:50:00,26.6,52.0,2.2,127.0,0.0,0.0,-48.049380489942415,28.43031543374168
2019-06-10 01:00:00,26.7,51.0,1.6,126.0,0.0,0.0,-47.779621742630646,28.38755274343812
2019-06-10 01:10:00,26.6,53.0,1.3,83.0,0.0,0.0,-47.37150925341783,28.382468434634553
2019-06-10 01:20:00,26.3,53.0,1.3,77.0,0.0,0.0,-46.82897462481867,28.321364620595396
2019-06-10 01:30:00,26.3,52.0,1.8,121.0,0.0,0.0,-46.157018462816154,28.24010574458457
2019-06-10 01:40:00,26.2,52.0,1.5,178.0,0.0,0.0,-45.36149824736255,28.16802965398005
2019-06-10 01:50:00,26.1,55.0,2.2,261.0,0.0,0.0,-44.448903047161004,28.09379136052207
2019-06-10 02:00:00,25.9,56.0,2.7,257.0,0.0,0.0,-43.42613240919588,28.009789043258902
2019-06-10 02:10:00,25.8,57.0,2.1,276.0,0.0,0.0,-42.30029306933496,27.95815983297935
2019-06-10 02:20:00,25.4,62.0,3.0,333.0,0.0,0.0,-41.07852259570222,27.75407777883833
2019-06-10 02:30:00,24.3,62.0,2.1,330.0,0.0,0.0,-39.767844617707574,27.562329112843113
2019-06-10 02:40:00,24.5,60.0,2.6,292.0,0.0,0.0,-38.375056541510034,27.446247343550173
2019-06-10 02:50:00,25.0,59.0,2.3,271.0,0.0,0.0,-36.906647906025064,27.55436474890709
2019-06-10 03:00:00,25.1,60.0,2.4,250.0,0.0,0.0,-35.368745818937924,27.566809153837518
2019-06-10 03:10:00,25.2,61.0,1.9,225.0,0.0,0.0,-33.76708308402915,27.528746131040077
2019-06-10 03:20:00,25.0,64.0,3.3,214.0,0.0,0.0,-32.1069844681004,27.400819355094942
2019-06-10 03:30:00,24.7,70.0,3.3,211.0,0.0,0.0,-30.39336683079693,27.23845436041913
2019-06-10 03:40:00,24.3,73.0,2.2,229.0,0.0,0.0,-28.630749360411038,27.194755864954587
2019-06-10 03:50:00,24.1,74.0,1.5,247.0,0.0,0.0,-26.823270778953628,27.21388554424699
2019-06-10 04:00:00,23.8,74.0,1.6,274.0,0.0,0.0,-24.97471100424479,27.182326236474896
2019-06-10 04:10:00,23.5,76.0,1.6,271.0,0.0,0.0,-23.088515329168345,27.10833237234433
2019-06-10 04:20:00,23.5,75.0,1.8,256.0,0.0,0.0,-21.16781967140439,26.994223143793672
2019-06-10 04:30:00,23.4,77.0,0.9,185.0,0.0,0.0,-19.21547585305185,26.947155210665873
2019-06-10 04:40:00,23.2,78.0,1.2,324.0,0.0,0.0,-17.234076192217156,26.899666482255363
2019-06-10 04:50:00,22.7,76.0,1.6,345.0,0.0,0.0,-15.22597693739754,26.7156652914133
2019-06-10 05:00:00,22.5,78.0,2.1,342.0,0.0,0.0,-13.193320262111955,26.518970917579953
2019-06-10 05:10:00,22.1,79.0,2.1,346.0,0.0,0.0,-11.138054673580037,26.36614316652947
2019-06-10 05:20:00,21.7,80.0,2.0,338.0,0.0,0.0,-9.06195378611344,26.241244896405817
2019-06-10 05:30:00,21.5,77.0,2.7,314.0,0.0,0.0,-6.966633476499164,26.0438665861392
2019-06-10 05:40:00,22.1,74.0,2.7,311.0,0.0,0.0,-4.853567482600927,25.966188138823657
2019-06-10 05:50:00,22.1,75.0,2.8,293.0,0.0,0.0,-2.7241015337144963,25.95572783093093
2019-06-10 06:00:00,22.0,72.0,2.5,309.0,0.0,0.0,-0.5794661165764344,25.919396830296982
2019-06-10 06:10:00,21.9,73.0,2.3,305.0,2.255,22.5735,1.5792120120875202,25.893624145639812
2019-06-10 06:20:00,21.8,75.0,2.2,317.0,4.6943,16.5717,3.750899454297612,25.860018295931468
2019-06-10 06:30:00,21.5,70.0,2.1,323.0,15.0469,54.537,5.934646831087964,25.797239093496863
